N° tour;Code département;Code commune;Nom de la commune;N° de bureau de vote;Inscrits;Votants;Exprimés;N° de dépôt de la liste;Nom du candidat tête de liste;Prénom du candidat tête de liste;Code nuance de la liste;Nombre de voix
1;ZD;416;Saint-Pierre;0025;817;581;546;7;VALY;Nazir;LCOM;34
1;ZD;416;Saint-Pierre;0025;817;581;546;3;GOBALOU;Virginie;LSOC;43
1;ZD;416;Saint-Pierre;0026;788;514;487;2;SIOCHE;Antoine;LDVG;8
1;ZD;416;Saint-Pierre;0026;788;514;487;4;FONTAINE;Michel;LUD;277
1;ZD;416;Saint-Pierre;0026;788;514;487;6;SARPEDON;Jean-François;LDVG;2
1;ZD;416;Saint-Pierre;0026;788;514;487;8;ANDA;Jean Gaël;LMDM;91
1;ZD;416;Saint-Pierre;0026;788;514;487;7;VALY;Nazir;LCOM;46
1;ZD;416;Saint-Pierre;0026;788;514;487;10;LOISEAU;Martine;LFN;12
1;ZD;416;Saint-Pierre;0026;788;514;487;5;BADAMIA;Krishna;LDVG;5
1;ZD;416;Saint-Pierre;0026;788;514;487;9;PAYET;Yanis;LDVD;6
1;ZD;416;Saint-Pierre;0026;788;514;487;3;GOBALOU;Virginie;LSOC;40
1;ZD;416;Saint-Pierre;0027;839;506;493;3;GOBALOU;Virginie;LSOC;26
1;ZD;416;Saint-Pierre;0027;839;506;493;7;VALY;Nazir;LCOM;52
1;ZD;416;Saint-Pierre;0027;839;506;493;10;LOISEAU;Martine;LFN;17
1;ZD;416;Saint-Pierre;0027;839;506;493;8;ANDA;Jean Gaël;LMDM;101
1;ZD;416;Saint-Pierre;0027;839;506;493;9;PAYET;Yanis;LDVD;4
1;ZD;416;Saint-Pierre;0027;839;506;493;6;SARPEDON;Jean-François;LDVG;6
1;ZD;416;Saint-Pierre;0027;839;506;493;4;FONTAINE;Michel;LUD;246
1;ZD;416;Saint-Pierre;0027;839;506;493;2;SIOCHE;Antoine;LDVG;6
1;ZD;416;Saint-Pierre;0027;839;506;493;5;BADAMIA;Krishna;LDVG;35
1;ZD;416;Saint-Pierre;0028;812;489;457;6;SARPEDON;Jean-François;LDVG;5
1;ZD;416;Saint-Pierre;0028;812;489;457;2;SIOCHE;Antoine;LDVG;10
1;ZD;416;Saint-Pierre;0028;812;489;457;4;FONTAINE;Michel;LUD;262
1;ZD;416;Saint-Pierre;0028;812;489;457;9;PAYET;Yanis;LDVD;10
1;ZD;416;Saint-Pierre;0028;812;489;457;3;GOBALOU;Virginie;LSOC;23
1;ZD;416;Saint-Pierre;0028;812;489;457;8;ANDA;Jean Gaël;LMDM;63
1;ZD;416;Saint-Pierre;0028;812;489;457;10;LOISEAU;Martine;LFN;28
1;ZD;416;Saint-Pierre;0028;812;489;457;5;BADAMIA;Krishna;LDVG;15
1;ZD;416;Saint-Pierre;0028;812;489;457;7;VALY;Nazir;LCOM;41
1;ZD;416;Saint-Pierre;0029;472;310;298;10;LOISEAU;Martine;LFN;7
1;ZD;416;Saint-Pierre;0029;472;310;298;7;VALY;Nazir;LCOM;26
1;ZD;416;Saint-Pierre;0029;472;310;298;2;SIOCHE;Antoine;LDVG;6
1;ZD;416;Saint-Pierre;0029;472;310;298;4;FONTAINE;Michel;LUD;158
1;ZD;416;Saint-Pierre;0029;472;310;298;3;GOBALOU;Virginie;LSOC;18
1;ZD;416;Saint-Pierre;0029;472;310;298;9;PAYET;Yanis;LDVD;4
1;ZD;416;Saint-Pierre;0029;472;310;298;8;ANDA;Jean Gaël;LMDM;64
1;ZD;416;Saint-Pierre;0029;472;310;298;6;SARPEDON;Jean-François;LDVG;3
1;ZD;416;Saint-Pierre;0029;472;310;298;5;BADAMIA;Krishna;LDVG;12
1;ZD;416;Saint-Pierre;0030;742;440;409;6;SARPEDON;Jean-François;LDVG;3
1;ZD;416;Saint-Pierre;0030;742;440;409;10;LOISEAU;Martine;LFN;8
1;ZD;416;Saint-Pierre;0030;742;440;409;8;ANDA;Jean Gaël;LMDM;90
1;ZD;416;Saint-Pierre;0030;742;440;409;2;SIOCHE;Antoine;LDVG;15
1;ZD;416;Saint-Pierre;0030;742;440;409;7;VALY;Nazir;LCOM;28
1;ZD;416;Saint-Pierre;0030;742;440;409;5;BADAMIA;Krishna;LDVG;8
1;ZD;416;Saint-Pierre;0030;742;440;409;9;PAYET;Yanis;LDVD;11
1;ZD;416;Saint-Pierre;0030;742;440;409;3;GOBALOU;Virginie;LSOC;32
1;ZD;416;Saint-Pierre;0030;742;440;409;4;FONTAINE;Michel;LUD;214
1;ZD;416;Saint-Pierre;0031;904;550;516;6;SARPEDON;Jean-François;LDVG;9
1;ZD;416;Saint-Pierre;0031;904;550;516;10;LOISEAU;Martine;LFN;14
1;ZD;416;Saint-Pierre;0031;904;550;516;2;SIOCHE;Antoine;LDVG;13
1;ZD;416;Saint-Pierre;0031;904;550;516;9;PAYET;Yanis;LDVD;4
1;ZD;416;Saint-Pierre;0031;904;550;516;4;FONTAINE;Michel;LUD;281
1;ZD;416;Saint-Pierre;0031;904;550;516;5;BADAMIA;Krishna;LDVG;11
1;ZD;416;Saint-Pierre;0031;904;550;516;8;ANDA;Jean Gaël;LMDM;88
1;ZD;416;Saint-Pierre;0031;904;550;516;3;GOBALOU;Virginie;LSOC;35
1;ZD;416;Saint-Pierre;0031;904;550;516;7;VALY;Nazir;LCOM;61
1;ZD;416;Saint-Pierre;0032;671;448;427;3;GOBALOU;Virginie;LSOC;13
1;ZD;416;Saint-Pierre;0032;671;448;427;6;SARPEDON;Jean-François;LDVG;6
1;ZD;416;Saint-Pierre;0032;671;448;427;7;VALY;Nazir;LCOM;61
1;ZD;416;Saint-Pierre;0032;671;448;427;4;FONTAINE;Michel;LUD;242
1;ZD;416;Saint-Pierre;0032;671;448;427;8;ANDA;Jean Gaël;LMDM;74
1;ZD;416;Saint-Pierre;0032;671;448;427;2;SIOCHE;Antoine;LDVG;2
1;ZD;416;Saint-Pierre;0032;671;448;427;5;BADAMIA;Krishna;LDVG;15
1;ZD;416;Saint-Pierre;0032;671;448;427;10;LOISEAU;Martine;LFN;10
1;ZD;416;Saint-Pierre;0032;671;448;427;9;PAYET;Yanis;LDVD;4
1;ZD;416;Saint-Pierre;0033;478;320;306;8;ANDA;Jean Gaël;LMDM;46
1;ZD;416;Saint-Pierre;0033;478;320;306;3;GOBALOU;Virginie;LSOC;14
1;ZD;416;Saint-Pierre;0033;478;320;306;9;PAYET;Yanis;LDVD;1
1;ZD;416;Saint-Pierre;0033;478;320;306;7;VALY;Nazir;LCOM;45
1;ZD;416;Saint-Pierre;0033;478;320;306;4;FONTAINE;Michel;LUD;172
1;ZD;416;Saint-Pierre;0033;478;320;306;10;LOISEAU;Martine;LFN;4
1;ZD;416;Saint-Pierre;0033;478;320;306;6;SARPEDON;Jean-François;LDVG;4
1;ZD;416;Saint-Pierre;0033;478;320;306;5;BADAMIA;Krishna;LDVG;17
1;ZD;416;Saint-Pierre;0033;478;320;306;2;SIOCHE;Antoine;LDVG;3
1;ZD;416;Saint-Pierre;0034;370;243;228;10;LOISEAU;Martine;LFN;3
1;ZD;416;Saint-Pierre;0034;370;243;228;2;SIOCHE;Antoine;LDVG;3
1;ZD;416;Saint-Pierre;0034;370;243;228;5;BADAMIA;Krishna;LDVG;12
1;ZD;416;Saint-Pierre;0034;370;243;228;6;SARPEDON;Jean-François;LDVG;3
1;ZD;416;Saint-Pierre;0034;370;243;228;8;ANDA;Jean Gaël;LMDM;61
1;ZD;416;Saint-Pierre;0034;370;243;228;4;FONTAINE;Michel;LUD;106
1;ZD;416;Saint-Pierre;0034;370;243;228;9;PAYET;Yanis;LDVD;2
1;ZD;416;Saint-Pierre;0034;370;243;228;7;VALY;Nazir;LCOM;30
1;ZD;416;Saint-Pierre;0034;370;243;228;3;GOBALOU;Virginie;LSOC;8
1;ZD;416;Saint-Pierre;0035;824;543;517;3;GOBALOU;Virginie;LSOC;32
1;ZD;416;Saint-Pierre;0035;824;543;517;6;SARPEDON;Jean-François;LDVG;2
1;ZD;416;Saint-Pierre;0035;824;543;517;10;LOISEAU;Martine;LFN;6
1;ZD;416;Saint-Pierre;0035;824;543;517;2;SIOCHE;Antoine;LDVG;14
1;ZD;416;Saint-Pierre;0035;824;543;517;4;FONTAINE;Michel;LUD;319
1;ZD;416;Saint-Pierre;0035;824;543;517;8;ANDA;Jean Gaël;LMDM;61
1;ZD;416;Saint-Pierre;0035;824;543;517;5;BADAMIA;Krishna;LDVG;31
1;ZD;416;Saint-Pierre;0035;824;543;517;9;PAYET;Yanis;LDVD;7
1;ZD;416;Saint-Pierre;0035;824;543;517;7;VALY;Nazir;LCOM;45
1;ZD;416;Saint-Pierre;0036;555;320;304;4;FONTAINE;Michel;LUD;150
1;ZD;416;Saint-Pierre;0036;555;320;304;2;SIOCHE;Antoine;LDVG;6
1;ZD;416;Saint-Pierre;0036;555;320;304;6;SARPEDON;Jean-François;LDVG;3
1;ZD;416;Saint-Pierre;0036;555;320;304;5;BADAMIA;Krishna;LDVG;30
1;ZD;416;Saint-Pierre;0036;555;320;304;9;PAYET;Yanis;LDVD;10
1;ZD;416;Saint-Pierre;0036;555;320;304;10;LOISEAU;Martine;LFN;11
1;ZD;416;Saint-Pierre;0036;555;320;304;8;ANDA;Jean Gaël;LMDM;37
1;ZD;416;Saint-Pierre;0036;555;320;304;3;GOBALOU;Virginie;LSOC;14
1;ZD;416;Saint-Pierre;0036;555;320;304;7;VALY;Nazir;LCOM;43
1;ZD;416;Saint-Pierre;0037;674;483;467;10;LOISEAU;Martine;LFN;8
1;ZD;416;Saint-Pierre;0037;674;483;467;4;FONTAINE;Michel;LUD;245
1;ZD;416;Saint-Pierre;0037;674;483;467;3;GOBALOU;Virginie;LSOC;33
1;ZD;416;Saint-Pierre;0037;674;483;467;6;SARPEDON;Jean-François;LDVG;6
1;ZD;416;Saint-Pierre;0037;674;483;467;8;ANDA;Jean Gaël;LMDM;79
1;ZD;416;Saint-Pierre;0037;674;483;467;9;PAYET;Yanis;LDVD;3
1;ZD;416;Saint-Pierre;0037;674;483;467;7;VALY;Nazir;LCOM;41
1;ZD;416;Saint-Pierre;0037;674;483;467;2;SIOCHE;Antoine;LDVG;19
1;ZD;416;Saint-Pierre;0037;674;483;467;5;BADAMIA;Krishna;LDVG;33
1;ZD;416;Saint-Pierre;0038;762;583;555;3;GOBALOU;Virginie;LSOC;41
1;ZD;416;Saint-Pierre;0038;762;583;555;4;FONTAINE;Michel;LUD;332
1;ZD;416;Saint-Pierre;0038;762;583;555;7;VALY;Nazir;LCOM;51
1;ZD;416;Saint-Pierre;0038;762;583;555;5;BADAMIA;Krishna;LDVG;29
1;ZD;416;Saint-Pierre;0038;762;583;555;8;ANDA;Jean Gaël;LMDM;58
1;ZD;416;Saint-Pierre;0038;762;583;555;10;LOISEAU;Martine;LFN;10
1;ZD;416;Saint-Pierre;0038;762;583;555;6;SARPEDON;Jean-François;LDVG;2
1;ZD;416;Saint-Pierre;0038;762;583;555;9;PAYET;Yanis;LDVD;7
1;ZD;416;Saint-Pierre;0038;762;583;555;2;SIOCHE;Antoine;LDVG;25
1;ZD;416;Saint-Pierre;0039;695;467;444;2;SIOCHE;Antoine;LDVG;6
1;ZD;416;Saint-Pierre;0039;695;467;444;4;FONTAINE;Michel;LUD;265
1;ZD;416;Saint-Pierre;0039;695;467;444;6;SARPEDON;Jean-François;LDVG;8
1;ZD;416;Saint-Pierre;0039;695;467;444;9;PAYET;Yanis;LDVD;6
1;ZD;416;Saint-Pierre;0039;695;467;444;8;ANDA;Jean Gaël;LMDM;61
1;ZD;416;Saint-Pierre;0039;695;467;444;7;VALY;Nazir;LCOM;38
1;ZD;416;Saint-Pierre;0039;695;467;444;5;BADAMIA;Krishna;LDVG;28
1;ZD;416;Saint-Pierre;0039;695;467;444;3;GOBALOU;Virginie;LSOC;20
1;ZD;416;Saint-Pierre;0039;695;467;444;10;LOISEAU;Martine;LFN;12
1;ZD;416;Saint-Pierre;0040;811;540;516;7;VALY;Nazir;LCOM;38
1;ZD;416;Saint-Pierre;0040;811;540;516;6;SARPEDON;Jean-François;LDVG;5
1;ZD;416;Saint-Pierre;0040;811;540;516;10;LOISEAU;Martine;LFN;10
1;ZD;416;Saint-Pierre;0040;811;540;516;4;FONTAINE;Michel;LUD;340
1;ZD;416;Saint-Pierre;0040;811;540;516;8;ANDA;Jean Gaël;LMDM;62
1;ZD;416;Saint-Pierre;0040;811;540;516;5;BADAMIA;Krishna;LDVG;26
1;ZD;416;Saint-Pierre;0040;811;540;516;9;PAYET;Yanis;LDVD;3
1;ZD;416;Saint-Pierre;0040;811;540;516;3;GOBALOU;Virginie;LSOC;27
1;ZD;416;Saint-Pierre;0040;811;540;516;2;SIOCHE;Antoine;LDVG;5
1;ZD;416;Saint-Pierre;0041;830;547;525;8;ANDA;Jean Gaël;LMDM;83
1;ZD;416;Saint-Pierre;0041;830;547;525;6;SARPEDON;Jean-François;LDVG;9
1;ZD;416;Saint-Pierre;0041;830;547;525;7;VALY;Nazir;LCOM;39
1;ZD;416;Saint-Pierre;0041;830;547;525;10;LOISEAU;Martine;LFN;10
1;ZD;416;Saint-Pierre;0041;830;547;525;4;FONTAINE;Michel;LUD;318
1;ZD;416;Saint-Pierre;0041;830;547;525;2;SIOCHE;Antoine;LDVG;5
1;ZD;416;Saint-Pierre;0041;830;547;525;9;PAYET;Yanis;LDVD;10
1;ZD;416;Saint-Pierre;0041;830;547;525;5;BADAMIA;Krishna;LDVG;31
1;ZD;416;Saint-Pierre;0041;830;547;525;3;GOBALOU;Virginie;LSOC;20
1;ZD;416;Saint-Pierre;0042;604;386;365;7;VALY;Nazir;LCOM;18
1;ZD;416;Saint-Pierre;0042;604;386;365;10;LOISEAU;Martine;LFN;9
1;ZD;416;Saint-Pierre;0042;604;386;365;9;PAYET;Yanis;LDVD;6
1;ZD;416;Saint-Pierre;0042;604;386;365;2;SIOCHE;Antoine;LDVG;9
1;ZD;416;Saint-Pierre;0042;604;386;365;4;FONTAINE;Michel;LUD;243
1;ZD;416;Saint-Pierre;0042;604;386;365;6;SARPEDON;Jean-François;LDVG;6
1;ZD;416;Saint-Pierre;0042;604;386;365;8;ANDA;Jean Gaël;LMDM;47
1;ZD;416;Saint-Pierre;0042;604;386;365;3;GOBALOU;Virginie;LSOC;19
1;ZD;416;Saint-Pierre;0042;604;386;365;5;BADAMIA;Krishna;LDVG;8
1;ZD;416;Saint-Pierre;0043;757;470;453;3;GOBALOU;Virginie;LSOC;16
1;ZD;416;Saint-Pierre;0043;757;470;453;4;FONTAINE;Michel;LUD;278
1;ZD;416;Saint-Pierre;0043;757;470;453;7;VALY;Nazir;LCOM;33
1;ZD;416;Saint-Pierre;0043;757;470;453;9;PAYET;Yanis;LDVD;7
1;ZD;416;Saint-Pierre;0043;757;470;453;5;BADAMIA;Krishna;LDVG;21
1;ZD;416;Saint-Pierre;0043;757;470;453;10;LOISEAU;Martine;LFN;8
1;ZD;416;Saint-Pierre;0043;757;470;453;2;SIOCHE;Antoine;LDVG;4
1;ZD;416;Saint-Pierre;0043;757;470;453;6;SARPEDON;Jean-François;LDVG;10
1;ZD;416;Saint-Pierre;0043;757;470;453;8;ANDA;Jean Gaël;LMDM;76
1;ZD;416;Saint-Pierre;0044;302;190;184;9;PAYET;Yanis;LDVD;4
1;ZD;416;Saint-Pierre;0044;302;190;184;2;SIOCHE;Antoine;LDVG;3
1;ZD;416;Saint-Pierre;0044;302;190;184;3;GOBALOU;Virginie;LSOC;6
1;ZD;416;Saint-Pierre;0044;302;190;184;6;SARPEDON;Jean-François;LDVG;9
1;ZD;416;Saint-Pierre;0044;302;190;184;10;LOISEAU;Martine;LFN;2
1;ZD;416;Saint-Pierre;0044;302;190;184;4;FONTAINE;Michel;LUD;111
1;ZD;416;Saint-Pierre;0044;302;190;184;8;ANDA;Jean Gaël;LMDM;29
1;ZD;416;Saint-Pierre;0044;302;190;184;5;BADAMIA;Krishna;LDVG;9
1;ZD;416;Saint-Pierre;0044;302;190;184;7;VALY;Nazir;LCOM;11
1;ZD;416;Saint-Pierre;0045;735;448;430;7;VALY;Nazir;LCOM;24
1;ZD;416;Saint-Pierre;0045;735;448;430;4;FONTAINE;Michel;LUD;256
1;ZD;416;Saint-Pierre;0045;735;448;430;3;GOBALOU;Virginie;LSOC;16
1;ZD;416;Saint-Pierre;0045;735;448;430;8;ANDA;Jean Gaël;LMDM;76
1;ZD;416;Saint-Pierre;0045;735;448;430;10;LOISEAU;Martine;LFN;13
1;ZD;416;Saint-Pierre;0045;735;448;430;9;PAYET;Yanis;LDVD;7
1;ZD;416;Saint-Pierre;0045;735;448;430;5;BADAMIA;Krishna;LDVG;31
1;ZD;416;Saint-Pierre;0045;735;448;430;6;SARPEDON;Jean-François;LDVG;4
1;ZD;416;Saint-Pierre;0045;735;448;430;2;SIOCHE;Antoine;LDVG;3
1;ZD;416;Saint-Pierre;0046;674;419;393;8;ANDA;Jean Gaël;LMDM;56
1;ZD;416;Saint-Pierre;0046;674;419;393;5;BADAMIA;Krishna;LDVG;13
1;ZD;416;Saint-Pierre;0046;674;419;393;3;GOBALOU;Virginie;LSOC;25
1;ZD;416;Saint-Pierre;0046;674;419;393;9;PAYET;Yanis;LDVD;17
1;ZD;416;Saint-Pierre;0046;674;419;393;6;SARPEDON;Jean-François;LDVG;4
1;ZD;416;Saint-Pierre;0046;674;419;393;10;LOISEAU;Martine;LFN;18
1;ZD;416;Saint-Pierre;0046;674;419;393;4;FONTAINE;Michel;LUD;220
1;ZD;416;Saint-Pierre;0046;674;419;393;2;SIOCHE;Antoine;LDVG;19
1;ZD;416;Saint-Pierre;0046;674;419;393;7;VALY;Nazir;LCOM;21
1;ZD;416;Saint-Pierre;0047;456;355;334;3;GOBALOU;Virginie;LSOC;8
1;ZD;416;Saint-Pierre;0047;456;355;334;2;SIOCHE;Antoine;LDVG;1
1;ZD;416;Saint-Pierre;0047;456;355;334;10;LOISEAU;Martine;LFN;4
1;ZD;416;Saint-Pierre;0047;456;355;334;7;VALY;Nazir;LCOM;10
1;ZD;416;Saint-Pierre;0047;456;355;334;4;FONTAINE;Michel;LUD;208
1;ZD;416;Saint-Pierre;0047;456;355;334;8;ANDA;Jean Gaël;LMDM;66
1;ZD;416;Saint-Pierre;0047;456;355;334;9;PAYET;Yanis;LDVD;1
1;ZD;416;Saint-Pierre;0047;456;355;334;6;SARPEDON;Jean-François;LDVG;4
1;ZD;416;Saint-Pierre;0047;456;355;334;5;BADAMIA;Krishna;LDVG;32
1;ZD;416;Saint-Pierre;0048;707;459;443;3;GOBALOU;Virginie;LSOC;25
1;ZD;416;Saint-Pierre;0048;707;459;443;8;ANDA;Jean Gaël;LMDM;112
1;ZD;416;Saint-Pierre;0048;707;459;443;2;SIOCHE;Antoine;LDVG;3
1;ZD;416;Saint-Pierre;0048;707;459;443;6;SARPEDON;Jean-François;LDVG;4
1;ZD;416;Saint-Pierre;0048;707;459;443;7;VALY;Nazir;LCOM;46
1;ZD;416;Saint-Pierre;0048;707;459;443;4;FONTAINE;Michel;LUD;229
1;ZD;416;Saint-Pierre;0048;707;459;443;5;BADAMIA;Krishna;LDVG;11
1;ZD;416;Saint-Pierre;0048;707;459;443;10;LOISEAU;Martine;LFN;6
1;ZD;416;Saint-Pierre;0048;707;459;443;9;PAYET;Yanis;LDVD;7
1;ZD;416;Saint-Pierre;0049;744;473;440;10;LOISEAU;Martine;LFN;12
1;ZD;416;Saint-Pierre;0049;744;473;440;5;BADAMIA;Krishna;LDVG;10
1;ZD;416;Saint-Pierre;0049;744;473;440;6;SARPEDON;Jean-François;LDVG;2
1;ZD;416;Saint-Pierre;0049;744;473;440;3;GOBALOU;Virginie;LSOC;32
1;ZD;416;Saint-Pierre;0049;744;473;440;9;PAYET;Yanis;LDVD;10
1;ZD;416;Saint-Pierre;0049;744;473;440;8;ANDA;Jean Gaël;LMDM;90
1;ZD;416;Saint-Pierre;0049;744;473;440;4;FONTAINE;Michel;LUD;223
1;ZD;416;Saint-Pierre;0049;744;473;440;7;VALY;Nazir;LCOM;50
1;ZD;416;Saint-Pierre;0049;744;473;440;2;SIOCHE;Antoine;LDVG;11
1;ZD;416;Saint-Pierre;0050;777;470;454;10;LOISEAU;Martine;LFN;20
1;ZD;416;Saint-Pierre;0050;777;470;454;5;BADAMIA;Krishna;LDVG;10
1;ZD;416;Saint-Pierre;0050;777;470;454;2;SIOCHE;Antoine;LDVG;3
1;ZD;416;Saint-Pierre;0050;777;470;454;6;SARPEDON;Jean-François;LDVG;4
1;ZD;416;Saint-Pierre;0050;777;470;454;4;FONTAINE;Michel;LUD;238
1;ZD;416;Saint-Pierre;0050;777;470;454;7;VALY;Nazir;LCOM;36
1;ZD;416;Saint-Pierre;0050;777;470;454;9;PAYET;Yanis;LDVD;12
1;ZD;416;Saint-Pierre;0050;777;470;454;3;GOBALOU;Virginie;LSOC;31
1;ZD;416;Saint-Pierre;0050;777;470;454;8;ANDA;Jean Gaël;LMDM;100
1;ZD;416;Saint-Pierre;0051;690;409;398;4;FONTAINE;Michel;LUD;203
1;ZD;416;Saint-Pierre;0051;690;409;398;5;BADAMIA;Krishna;LDVG;10
1;ZD;416;Saint-Pierre;0051;690;409;398;7;VALY;Nazir;LCOM;29
1;ZD;416;Saint-Pierre;0051;690;409;398;10;LOISEAU;Martine;LFN;11
1;ZD;416;Saint-Pierre;0051;690;409;398;2;SIOCHE;Antoine;LDVG;7
1;ZD;416;Saint-Pierre;0051;690;409;398;8;ANDA;Jean Gaël;LMDM;93
1;ZD;416;Saint-Pierre;0051;690;409;398;9;PAYET;Yanis;LDVD;8
1;ZD;416;Saint-Pierre;0051;690;409;398;6;SARPEDON;Jean-François;LDVG;1
1;ZD;416;Saint-Pierre;0051;690;409;398;3;GOBALOU;Virginie;LSOC;36
1;ZD;416;Saint-Pierre;0052;887;664;637;8;ANDA;Jean Gaël;LMDM;83
1;ZD;416;Saint-Pierre;0052;887;664;637;10;LOISEAU;Martine;LFN;11
1;ZD;416;Saint-Pierre;0052;887;664;637;5;BADAMIA;Krishna;LDVG;81
1;ZD;416;Saint-Pierre;0052;887;664;637;6;SARPEDON;Jean-François;LDVG;12
1;ZD;416;Saint-Pierre;0052;887;664;637;4;FONTAINE;Michel;LUD;374
1;ZD;416;Saint-Pierre;0052;887;664;637;3;GOBALOU;Virginie;LSOC;12
1;ZD;416;Saint-Pierre;0052;887;664;637;2;SIOCHE;Antoine;LDVG;1
1;ZD;416;Saint-Pierre;0052;887;664;637;9;PAYET;Yanis;LDVD;6
1;ZD;416;Saint-Pierre;0052;887;664;637;7;VALY;Nazir;LCOM;57
1;ZD;416;Saint-Pierre;0053;547;339;331;10;LOISEAU;Martine;LFN;11
1;ZD;416;Saint-Pierre;0053;547;339;331;6;SARPEDON;Jean-François;LDVG;17
1;ZD;416;Saint-Pierre;0053;547;339;331;7;VALY;Nazir;LCOM;24
1;ZD;416;Saint-Pierre;0053;547;339;331;4;FONTAINE;Michel;LUD;178
1;ZD;416;Saint-Pierre;0053;547;339;331;9;PAYET;Yanis;LDVD;5
1;ZD;416;Saint-Pierre;0053;547;339;331;8;ANDA;Jean Gaël;LMDM;62
1;ZD;416;Saint-Pierre;0053;547;339;331;3;GOBALOU;Virginie;LSOC;18
1;ZD;416;Saint-Pierre;0053;547;339;331;5;BADAMIA;Krishna;LDVG;10
1;ZD;416;Saint-Pierre;0053;547;339;331;2;SIOCHE;Antoine;LDVG;6
1;ZD;416;Saint-Pierre;0054;817;593;567;3;GOBALOU;Virginie;LSOC;20
1;ZD;416;Saint-Pierre;0054;817;593;567;10;LOISEAU;Martine;LFN;11
1;ZD;416;Saint-Pierre;0054;817;593;567;7;VALY;Nazir;LCOM;30
1;ZD;416;Saint-Pierre;0054;817;593;567;4;FONTAINE;Michel;LUD;347
1;ZD;416;Saint-Pierre;0054;817;593;567;5;BADAMIA;Krishna;LDVG;21
1;ZD;416;Saint-Pierre;0054;817;593;567;8;ANDA;Jean Gaël;LMDM;87
1;ZD;416;Saint-Pierre;0054;817;593;567;9;PAYET;Yanis;LDVD;24
1;ZD;416;Saint-Pierre;0054;817;593;567;2;SIOCHE;Antoine;LDVG;4
1;ZD;416;Saint-Pierre;0054;817;593;567;6;SARPEDON;Jean-François;LDVG;23
1;ZD;416;Saint-Pierre;0055;544;358;341;9;PAYET;Yanis;LDVD;9
1;ZD;416;Saint-Pierre;0055;544;358;341;8;ANDA;Jean Gaël;LMDM;93
1;ZD;416;Saint-Pierre;0055;544;358;341;3;GOBALOU;Virginie;LSOC;14
1;ZD;416;Saint-Pierre;0055;544;358;341;10;LOISEAU;Martine;LFN;11
1;ZD;416;Saint-Pierre;0055;544;358;341;5;BADAMIA;Krishna;LDVG;17
1;ZD;416;Saint-Pierre;0055;544;358;341;6;SARPEDON;Jean-François;LDVG;1
1;ZD;416;Saint-Pierre;0055;544;358;341;7;VALY;Nazir;LCOM;8
1;ZD;416;Saint-Pierre;0055;544;358;341;2;SIOCHE;Antoine;LDVG;10
1;ZD;416;Saint-Pierre;0055;544;358;341;4;FONTAINE;Michel;LUD;178
1;ZD;416;Saint-Pierre;0056;581;399;382;2;SIOCHE;Antoine;LDVG;14
1;ZD;416;Saint-Pierre;0056;581;399;382;5;BADAMIA;Krishna;LDVG;22
1;ZD;416;Saint-Pierre;0056;581;399;382;8;ANDA;Jean Gaël;LMDM;78
1;ZD;416;Saint-Pierre;0056;581;399;382;6;SARPEDON;Jean-François;LDVG;2
1;ZD;416;Saint-Pierre;0056;581;399;382;10;LOISEAU;Martine;LFN;7
1;ZD;416;Saint-Pierre;0056;581;399;382;4;FONTAINE;Michel;LUD;208
1;ZD;416;Saint-Pierre;0056;581;399;382;9;PAYET;Yanis;LDVD;4
1;ZD;416;Saint-Pierre;0056;581;399;382;7;VALY;Nazir;LCOM;25
1;ZD;416;Saint-Pierre;0056;581;399;382;3;GOBALOU;Virginie;LSOC;22
1;ZD;416;Saint-Pierre;0057;618;395;380;2;SIOCHE;Antoine;LDVG;8
1;ZD;416;Saint-Pierre;0057;618;395;380;9;PAYET;Yanis;LDVD;13
1;ZD;416;Saint-Pierre;0057;618;395;380;4;FONTAINE;Michel;LUD;203
1;ZD;416;Saint-Pierre;0057;618;395;380;10;LOISEAU;Martine;LFN;10
1;ZD;416;Saint-Pierre;0057;618;395;380;3;GOBALOU;Virginie;LSOC;17
1;ZD;416;Saint-Pierre;0057;618;395;380;7;VALY;Nazir;LCOM;25
1;ZD;416;Saint-Pierre;0057;618;395;380;5;BADAMIA;Krishna;LDVG;14
1;ZD;416;Saint-Pierre;0057;618;395;380;8;ANDA;Jean Gaël;LMDM;85
1;ZD;416;Saint-Pierre;0057;618;395;380;6;SARPEDON;Jean-François;LDVG;5
1;ZD;416;Saint-Pierre;0058;837;562;542;10;LOISEAU;Martine;LFN;14
1;ZD;416;Saint-Pierre;0058;837;562;542;5;BADAMIA;Krishna;LDVG;18
1;ZD;416;Saint-Pierre;0058;837;562;542;2;SIOCHE;Antoine;LDVG;15
1;ZD;416;Saint-Pierre;0058;837;562;542;6;SARPEDON;Jean-François;LDVG;1
1;ZD;416;Saint-Pierre;0058;837;562;542;8;ANDA;Jean Gaël;LMDM;153
1;ZD;416;Saint-Pierre;0058;837;562;542;9;PAYET;Yanis;LDVD;9
1;ZD;416;Saint-Pierre;0058;837;562;542;4;FONTAINE;Michel;LUD;264
1;ZD;416;Saint-Pierre;0058;837;562;542;7;VALY;Nazir;LCOM;36
1;ZD;416;Saint-Pierre;0058;837;562;542;3;GOBALOU;Virginie;LSOC;32
1;ZD;416;Saint-Pierre;0059;426;283;264;8;ANDA;Jean Gaël;LMDM;57
